Time1,Volts1,Volts2,Volts12,Time2,Volts22
-1.54E-03,0,8.00E-01,0,1.00E-06,29.60000038
-1.54E-03,0,8.00E-01,0,2.00E-06,29.60000038
-1.54E-03,2.00E-01,8.00E-01,0,3.00E-06,29.60000038
-1.54E-03,2.00E-01,0,0,4.00E-06,29.60000038
-1.54E-03,0,8.00E-01,0,5.00E-06,30.39999962
-1.54E-03,0,8.00E-01,0,6.00E-06,29.60000038
-1.53E-03,2.00E-01,8.00E-01,0,7.00E-06,29.60000038
-1.53E-03,2.00E-01,8.00E-01,0,8.00E-06,29.60000038
-1.53E-03,0,8.00E-01,0,9.00E-06,30.39999962
-1.53E-03,0,8.00E-01,0,1.00E-05,30.39999962
-1.53E-03,0,0,0,1.10E-05,29.60000038
-1.53E-03,0,0,2.00E-01,1.20E-05,30.39999962
-1.53E-03,2.00E-01,8.00E-01,2.00E-01,1.30E-05,30.39999962
-1.53E-03,2.00E-01,8.00E-01,2.00E-01,1.40E-05,30.39999962
-1.53E-03,0,8.00E-01,0,1.50E-05,29.60000038
-1.53E-03,2.00E-01,8.00E-01,0,1.60E-05,29.60000038
-1.52E-03,0,8.00E-01,0,1.70E-05,29.60000038
-1.52E-03,0,8.00E-01,0,1.80E-05,30.39999962
-1.52E-03,0,8.00E-01,0,1.90E-05,30.39999962
-1.52E-03,2.00E-01,8.00E-01,0,2.00E-05,30.39999962
-1.52E-03,2.00E-01,8.00E-01,0,2.10E-05,30.39999962
-1.52E-03,0,0,2.00E-01,2.20E-05,29.60000038
-1.52E-03,0,8.00E-01,2.00E-01,2.30E-05,29.60000038
-1.52E-03,0,8.00E-01,0,2.40E-05,29.60000038
-1.52E-03,0,0,0,2.50E-05,30.39999962
-1.52E-03,0,8.00E-01,0,2.60E-05,29.60000038
-1.51E-03,0,8.00E-01,2.00E-01,2.70E-05,30.39999962
-1.51E-03,0,0,0,2.80E-05,30.39999962
-1.51E-03,0,8.00E-01,0,2.90E-05,29.60000038
-1.51E-03,0,0,0,3.00E-05,30.39999962
-1.51E-03,2.00E-01,8.00E-01,2.00E-01,3.10E-05,30.39999962
-1.51E-03,2.00E-01,0,2.00E-01,3.20E-05,29.60000038
-1.51E-03,0,0,2.00E-01,3.30E-05,30.39999962
-1.51E-03,0,8.00E-01,2.00E-01,3.40E-05,30.39999962
-1.51E-03,2.00E-01,0,2.00E-01,3.50E-05,30.39999962
-1.51E-03,0,8.00E-01,0,3.60E-05,30.39999962
-1.50E-03,0,8.00E-01,0,3.70E-05,30.39999962
-1.50E-03,0,0,0,3.80E-05,30.39999962
-1.50E-03,0,8.00E-01,0,3.90E-05,30.39999962
-1.50E-03,0,8.00E-01,2.00E-01,4.00E-05,30.39999962
-1.50E-03,0,8.00E-01,0,4.10E-05,29.60000038
-1.50E-03,4.00E-01,8.00E-01,0,4.20E-05,30.39999962
-1.50E-03,0,8.00E-01,0,4.30E-05,30.39999962
-1.50E-03,0,8.00E-01,0,4.40E-05,29.60000038
-1.50E-03,0,8.00E-01,0,4.50E-05,29.60000038
-1.50E-03,0,8.00E-01,0,4.60E-05,30.39999962
-1.49E-03,0,0,0,4.70E-05,30.39999962
-1.49E-03,0,8.00E-01,0,4.80E-05,30.39999962
-1.49E-03,0,0,0,4.90E-05,30.39999962
-1.49E-03,0,8.00E-01,2.00E-01,5.00E-05,30.39999962
-1.49E-03,0,8.00E-01,0,5.10E-05,29.60000038
-1.49E-03,0,8.00E-01,0,5.20E-05,29.60000038
-1.49E-03,0,0,2.00E-01,5.30E-05,30.39999962
-1.49E-03,0,8.00E-01,0,5.40E-05,29.60000038
-1.49E-03,2.00E-01,8.00E-01,0,5.50E-05,30.39999962
-1.49E-03,0,8.00E-01,0,5.60E-05,29.60000038
-1.48E-03,0,8.00E-01,0,5.70E-05,29.60000038
-1.48E-03,0,8.00E-01,0,5.80E-05,30.39999962
-1.48E-03,2.00E-01,8.00E-01,0,5.90E-05,30.39999962
-1.48E-03,2.00E-01,0,2.00E-01,6.00E-05,30.39999962
-1.48E-03,2.00E-01,8.00E-01,0,6.10E-05,30.39999962
-1.48E-03,0,0,0,6.20E-05,29.60000038
-1.48E-03,0,0,0,6.30E-05,30.39999962
-1.48E-03,-2.00E-01,0,0,6.40E-05,30.39999962
-1.48E-03,0,0,0,6.50E-05,29.60000038
-1.48E-03,0,0,2.00E-01,6.60E-05,30.39999962
-1.47E-03,2.00E-01,0,2.00E-01,6.70E-05,30.39999962
-1.47E-03,0,0,0,6.80E-05,29.60000038
-1.47E-03,0,8.00E-01,0,6.90E-05,30.39999962
-1.47E-03,0,0,0,7.00E-05,29.60000038
-1.47E-03,2.00E-01,8.00E-01,0,7.10E-05,30.39999962
-1.47E-03,0,8.00E-01,0,7.20E-05,29.60000038
-1.47E-03,2.00E-01,8.00E-01,2.00E-01,7.30E-05,30.39999962
-1.47E-03,0,0,0,7.40E-05,30.39999962
-1.47E-03,0,8.00E-01,0,7.50E-05,29.60000038
-1.47E-03,0,8.00E-01,0,7.60E-05,30.39999962
-1.46E-03,0,8.00E-01,0,7.70E-05,30.39999962
-1.46E-03,2.00E-01,8.00E-01,0,7.80E-05,29.60000038
-1.46E-03,0,8.00E-01,0,7.90E-05,29.60000038
-1.46E-03,2.00E-01,8.00E-01,0,8.00E-05,29.60000038
-1.46E-03,2.00E-01,8.00E-01,0,8.10E-05,29.60000038
-1.46E-03,2.00E-01,8.00E-01,0,8.20E-05,30.39999962
-1.46E-03,0,8.00E-01,2.00E-01,8.30E-05,30.39999962
-1.46E-03,0,8.00E-01,0,8.40E-05,30.39999962
-1.46E-03,0,0,0,8.50E-05,30.39999962
-1.46E-03,2.00E-01,0,2.00E-01,8.60E-05,30.39999962
-1.45E-03,0,8.00E-01,0,8.70E-05,30.39999962
-1.45E-03,0,8.00E-01,0,8.80E-05,29.60000038
-1.45E-03,0,0,0,8.90E-05,29.60000038
-1.45E-03,0,0,0,9.00E-05,29.60000038
-1.45E-03,2.00E-01,0,2.00E-01,9.10E-05,29.60000038
-1.45E-03,0,8.00E-01,2.00E-01,9.20E-05,30.39999962
-1.45E-03,0,8.00E-01,0,9.30E-05,29.60000038
-1.45E-03,2.00E-01,8.00E-01,0,9.40E-05,29.60000038
-1.45E-03,0,8.00E-01,0,9.50E-05,30.39999962
-1.45E-03,2.00E-01,8.00E-01,0,9.60E-05,29.60000038
-1.44E-03,0,0,0,9.70E-05,30.39999962
-1.44E-03,0,0,0,9.80E-05,29.60000038
-1.44E-03,0,0,0,9.90E-05,30.39999962
-1.44E-03,0,0,0,1.00E-04,30.39999962
-1.44E-03,2.00E-01,0,0,1.01E-04,29.60000038
-1.44E-03,0,8.00E-01,0,1.02E-04,29.60000038
-1.44E-03,0,0,0,1.03E-04,29.60000038
-1.44E-03,0,0,0,1.04E-04,30.39999962
-1.44E-03,0,8.00E-01,2.00E-01,1.05E-04,29.60000038
-1.44E-03,0,8.00E-01,2.00E-01,1.06E-04,30.39999962
-1.43E-03,2.00E-01,0,0,1.07E-04,30.39999962
-1.43E-03,0,8.00E-01,0,1.08E-04,30.39999962
-1.43E-03,2.00E-01,0,0,1.09E-04,29.60000038
-1.43E-03,0,8.00E-01,0,1.10E-04,30.39999962
-1.43E-03,0,8.00E-01,0,1.11E-04,29.60000038
-1.43E-03,2.00E-01,8.00E-01,0,1.12E-04,30.39999962
-1.43E-03,2.00E-01,8.00E-01,0,1.13E-04,30.39999962
-1.43E-03,0,8.00E-01,0,1.14E-04,30.39999962
-1.43E-03,2.00E-01,8.00E-01,0,1.15E-04,29.60000038
-1.43E-03,2.00E-01,8.00E-01,0,1.16E-04,30.39999962
-1.42E-03,2.00E-01,8.00E-01,0,1.17E-04,30.39999962
-1.42E-03,0,8.00E-01,0,1.18E-04,30.39999962
-1.42E-03,0,0,2.00E-01,1.19E-04,30.39999962
-1.42E-03,0,0,0,1.20E-04,30.39999962
-1.42E-03,0,0,0,1.21E-04,30.39999962
-1.42E-03,2.00E-01,0,0,1.22E-04,29.60000038
-1.42E-03,0,0,0,1.23E-04,29.60000038
-1.42E-03,0,0,0,1.24E-04,29.60000038
-1.42E-03,0,8.00E-01,0,1.25E-04,30.39999962
-1.42E-03,0,8.00E-01,0,1.26E-04,29.60000038
-1.41E-03,2.00E-01,0,0,1.27E-04,30.39999962
-1.41E-03,0,8.00E-01,0,1.28E-04,29.60000038
-1.41E-03,0,8.00E-01,0,1.29E-04,30.39999962
-1.41E-03,0,8.00E-01,0,1.30E-04,30.39999962
-1.41E-03,2.00E-01,8.00E-01,0,1.31E-04,30.39999962
-1.41E-03,0,0,0,1.32E-04,29.60000038
-1.41E-03,0,8.00E-01,0,1.33E-04,29.60000038
-1.41E-03,0,8.00E-01,0,1.34E-04,30.39999962
-1.41E-03,0,0,0,1.35E-04,30.39999962
-1.41E-03,0,8.00E-01,2.00E-01,1.36E-04,29.60000038
-1.40E-03,0,8.00E-01,0,1.37E-04,29.60000038
-1.40E-03,0,8.00E-01,0,1.38E-04,29.60000038
-1.40E-03,0,0,0,1.39E-04,29.60000038
-1.40E-03,2.00E-01,8.00E-01,0,1.40E-04,30.39999962
-1.40E-03,0,0,0,1.41E-04,30.39999962
-1.40E-03,2.00E-01,8.00E-01,0,1.42E-04,29.60000038
-1.40E-03,2.00E-01,8.00E-01,0,1.43E-04,30.39999962
-1.40E-03,0,8.00E-01,0,1.44E-04,29.60000038
-1.40E-03,0,8.00E-01,0,1.45E-04,30.39999962
-1.40E-03,0,8.00E-01,0,1.46E-04,29.60000038
-1.39E-03,0,8.00E-01,0,1.47E-04,30.39999962
-1.39E-03,0,8.00E-01,0,1.48E-04,30.39999962
-1.39E-03,2.00E-01,8.00E-01,0,1.49E-04,29.60000038
-1.39E-03,0,8.00E-01,2.00E-01,1.50E-04,29.60000038
-1.39E-03,0,8.00E-01,0,1.51E-04,29.60000038
-1.39E-03,0,0,0,1.52E-04,30.39999962
-1.39E-03,0,8.00E-01,0,1.53E-04,30.39999962
-1.39E-03,0,0,-2.00E-01,1.54E-04,29.60000038
-1.39E-03,0,8.00E-01,0,1.55E-04,29.60000038
-1.39E-03,0,0,0,1.56E-04,29.60000038
-1.38E-03,0,0,0,1.57E-04,29.60000038
-1.38E-03,0,0,0,1.58E-04,30.39999962
-1.38E-03,0,0,0,1.59E-04,30.39999962
-1.38E-03,0,0,0,1.60E-04,30.39999962
-1.38E-03,0,8.00E-01,0,1.61E-04,30.39999962
-1.38E-03,2.00E-01,0,0,1.62E-04,29.60000038
-1.38E-03,0,8.00E-01,0,1.63E-04,30.39999962
-1.38E-03,2.00E-01,8.00E-01,0,1.64E-04,29.60000038
-1.38E-03,0,8.00E-01,0,1.65E-04,29.60000038
-1.38E-03,0,8.00E-01,0,1.66E-04,30.39999962
-1.37E-03,0,8.00E-01,0,1.67E-04,30.39999962
-1.37E-03,0,8.00E-01,0,1.68E-04,30.39999962
-1.37E-03,0,8.00E-01,-2.00E-01,1.69E-04,29.60000038
-1.37E-03,0,8.00E-01,0,1.70E-04,29.60000038
-1.37E-03,0,8.00E-01,0,1.71E-04,30.39999962
-1.37E-03,0,8.00E-01,-2.00E-01,1.72E-04,29.60000038
-1.37E-03,0,8.00E-01,0,1.73E-04,30.39999962
-1.37E-03,0,8.00E-01,0,1.74E-04,30.39999962
-1.37E-03,2.00E-01,8.00E-01,0,1.75E-04,30.39999962
-1.37E-03,0,8.00E-01,0,1.76E-04,29.60000038
-1.36E-03,0,8.00E-01,0,1.77E-04,30.39999962
-1.36E-03,2.00E-01,8.00E-01,0,1.78E-04,30.39999962
-1.36E-03,0,8.00E-01,0,1.79E-04,30.39999962
-1.36E-03,0,8.00E-01,0,1.80E-04,29.60000038
-1.36E-03,0,8.00E-01,0,1.81E-04,30.39999962
-1.36E-03,2.00E-01,8.00E-01,0,1.82E-04,30.39999962
-1.36E-03,0,8.00E-01,0,1.83E-04,30.39999962
-1.36E-03,0,8.00E-01,2.00E-01,1.84E-04,30.39999962
-1.36E-03,0,0,0,1.85E-04,30.39999962
-1.36E-03,0,8.00E-01,0,1.86E-04,30.39999962
-1.35E-03,2.00E-01,8.00E-01,0,1.87E-04,29.60000038
-1.35E-03,2.00E-01,8.00E-01,2.00E-01,1.88E-04,30.39999962
-1.35E-03,2.00E-01,8.00E-01,2.00E-01,1.89E-04,29.60000038
-1.35E-03,2.00E-01,8.00E-01,0,1.90E-04,29.60000038
-1.35E-03,0,8.00E-01,0,1.91E-04,29.60000038
-1.35E-03,0,8.00E-01,2.00E-01,1.92E-04,29.60000038
-1.35E-03,0,8.00E-01,2.00E-01,1.93E-04,29.60000038
-1.35E-03,0,8.00E-01,2.00E-01,1.94E-04,30.39999962
-1.35E-03,0,0,0,1.95E-04,30.39999962
-1.35E-03,2.00E-01,8.00E-01,0,1.96E-04,29.60000038
-1.34E-03,0,8.00E-01,0,1.97E-04,30.39999962
-1.34E-03,0,8.00E-01,0,1.98E-04,30.39999962
-1.34E-03,0,8.00E-01,0,1.99E-04,30.39999962
-1.34E-03,0,8.00E-01,0,2.00E-04,29.60000038
-1.34E-03,0,8.00E-01,-2.00E-01,2.01E-04,29.60000038
-1.34E-03,0,8.00E-01,2.00E-01,2.02E-04,30.39999962
-1.34E-03,0,8.00E-01,0,2.03E-04,29.60000038
-1.34E-03,0,8.00E-01,0,2.04E-04,29.60000038
-1.34E-03,2.00E-01,8.00E-01,0,2.05E-04,30.39999962
-1.34E-03,0,8.00E-01,2.00E-01,2.06E-04,30.39999962
-1.33E-03,2.00E-01,8.00E-01,0,2.07E-04,30.39999962
-1.33E-03,0,8.00E-01,0,2.08E-04,30.39999962
-1.33E-03,0,8.00E-01,0,2.09E-04,29.60000038
-1.33E-03,2.00E-01,8.00E-01,2.00E-01,2.10E-04,30.39999962
-1.33E-03,2.00E-01,8.00E-01,0,2.11E-04,30.39999962
-1.33E-03,2.00E-01,8.00E-01,0,2.12E-04,29.60000038
-1.33E-03,0,0,0,2.13E-04,30.39999962
-1.33E-03,0,0,0,2.14E-04,29.60000038
-1.33E-03,2.00E-01,0,2.00E-01,2.15E-04,30.39999962
-1.33E-03,0,0,0,2.16E-04,29.60000038
-1.32E-03,0,8.00E-01,2.00E-01,2.17E-04,30.39999962
-1.32E-03,2.00E-01,0,0,2.18E-04,29.60000038
-1.32E-03,2.00E-01,8.00E-01,0,2.19E-04,29.60000038
-1.32E-03,0,8.00E-01,2.00E-01,2.20E-04,29.60000038
-1.32E-03,2.00E-01,8.00E-01,2.00E-01,2.21E-04,30.39999962
-1.32E-03,0,8.00E-01,2.00E-01,2.22E-04,30.39999962
-1.32E-03,0,8.00E-01,0,2.23E-04,30.39999962
-1.32E-03,0,8.00E-01,2.00E-01,2.24E-04,29.60000038
-1.32E-03,2.00E-01,8.00E-01,2.00E-01,2.25E-04,30.39999962
-1.32E-03,0,8.00E-01,0,2.26E-04,29.60000038
-1.31E-03,0,8.00E-01,0,2.27E-04,29.60000038
-1.31E-03,2.00E-01,8.00E-01,2.00E-01,2.28E-04,30.39999962
-1.31E-03,0,8.00E-01,2.00E-01,2.29E-04,29.60000038
-1.31E-03,0,8.00E-01,0,2.30E-04,29.60000038
-1.31E-03,0,8.00E-01,0,2.31E-04,29.60000038
-1.31E-03,0,0,2.00E-01,2.32E-04,30.39999962
-1.31E-03,0,0,0,2.33E-04,30.39999962
-1.31E-03,2.00E-01,8.00E-01,0,2.34E-04,30.39999962
-1.31E-03,0,8.00E-01,2.00E-01,2.35E-04,30.39999962
-1.31E-03,0,8.00E-01,2.00E-01,2.36E-04,30.39999962
-1.30E-03,2.00E-01,8.00E-01,2.00E-01,2.37E-04,29.60000038
-1.30E-03,0,8.00E-01,0,2.38E-04,29.60000038
-1.30E-03,0,0,0,2.39E-04,29.60000038
-1.30E-03,0,8.00E-01,0,2.40E-04,29.60000038
-1.30E-03,0,8.00E-01,0,2.41E-04,30.39999962
-1.30E-03,0,8.00E-01,0,2.42E-04,29.60000038
-1.30E-03,0,8.00E-01,0,2.43E-04,29.60000038
-1.30E-03,0,8.00E-01,0,2.44E-04,30.39999962
-1.30E-03,0,0,0,2.45E-04,29.60000038
-1.30E-03,0,0,0,2.46E-04,30.39999962
-1.29E-03,2.00E-01,8.00E-01,0,2.47E-04,29.60000038
-1.29E-03,0,0,2.00E-01,2.48E-04,30.39999962
-1.29E-03,0,8.00E-01,2.00E-01,2.49E-04,30.39999962
-1.29E-03,0,0,0,2.50E-04,29.60000038
-1.29E-03,0,0,0,2.51E-04,30.39999962
-1.29E-03,0,0,2.00E-01,2.52E-04,29.60000038
-1.29E-03,0,0,2.00E-01,2.53E-04,30.39999962
-1.29E-03,0,8.00E-01,0,2.54E-04,30.39999962
-1.29E-03,2.00E-01,8.00E-01,0,2.55E-04,29.60000038
-1.29E-03,0,0,2.00E-01,2.56E-04,30.39999962
-1.28E-03,0,8.00E-01,0,2.57E-04,30.39999962
-1.28E-03,0,8.00E-01,0,2.58E-04,30.39999962
-1.28E-03,0,8.00E-01,0,2.59E-04,30.39999962
-1.28E-03,0,0,2.00E-01,2.60E-04,29.60000038
-1.28E-03,0,8.00E-01,0,2.61E-04,30.39999962
-1.28E-03,0,8.00E-01,0,2.62E-04,29.60000038
-1.28E-03,0,8.00E-01,0,2.63E-04,30.39999962
-1.28E-03,2.00E-01,8.00E-01,0,2.64E-04,30.39999962
-1.28E-03,0,8.00E-01,0,2.65E-04,30.39999962
-1.28E-03,0,8.00E-01,2.00E-01,2.66E-04,30.39999962
-1.27E-03,0,8.00E-01,2.00E-01,2.67E-04,30.39999962
-1.27E-03,0,8.00E-01,2.00E-01,2.68E-04,29.60000038
-1.27E-03,2.00E-01,8.00E-01,2.00E-01,2.69E-04,30.39999962
-1.27E-03,2.00E-01,8.00E-01,2.00E-01,2.70E-04,29.60000038
-1.27E-03,0,0,2.00E-01,2.71E-04,30.39999962
-1.27E-03,0,0,0,2.72E-04,29.60000038
-1.27E-03,0,8.00E-01,0,2.73E-04,29.60000038
-1.27E-03,0,8.00E-01,2.00E-01,2.74E-04,30.39999962
-1.27E-03,0,8.00E-01,2.00E-01,2.75E-04,30.39999962
-1.27E-03,0,8.00E-01,0,2.76E-04,29.60000038
-1.26E-03,0,0,0,2.77E-04,30.39999962
-1.26E-03,2.00E-01,8.00E-01,2.00E-01,2.78E-04,29.60000038
-1.26E-03,0,8.00E-01,0,2.79E-04,30.39999962
-1.26E-03,0,8.00E-01,2.00E-01,2.80E-04,30.39999962
-1.26E-03,0,0,2.00E-01,2.81E-04,29.60000038
-1.26E-03,2.00E-01,0,2.00E-01,2.82E-04,29.60000038
-1.26E-03,0,0,2.00E-01,2.83E-04,29.60000038
-1.26E-03,0,8.00E-01,2.00E-01,2.84E-04,30.39999962
-1.26E-03,0,8.00E-01,2.00E-01,2.85E-04,29.60000038
-1.26E-03,0,0,4.00E-01,2.86E-04,30.39999962
-1.25E-03,0,8.00E-01,2.00E-01,2.87E-04,30.39999962
-1.25E-03,0,0,0,2.88E-04,29.60000038
-1.25E-03,0,8.00E-01,2.00E-01,2.89E-04,30.39999962
-1.25E-03,0,0,2.00E-01,2.90E-04,30.39999962
-1.25E-03,2.00E-01,8.00E-01,2.00E-01,2.91E-04,30.39999962
-1.25E-03,0,8.00E-01,2.00E-01,2.92E-04,30.39999962
-1.25E-03,0,8.00E-01,2.00E-01,2.93E-04,29.60000038
-1.25E-03,0,8.00E-01,2.00E-01,2.94E-04,30.39999962
-1.25E-03,0,8.00E-01,2.00E-01,2.95E-04,30.39999962
-1.25E-03,0,8.00E-01,2.00E-01,2.96E-04,29.60000038
-1.24E-03,2.00E-01,8.00E-01,0,2.97E-04,29.60000038
-1.24E-03,2.00E-01,8.00E-01,2.00E-01,2.98E-04,30.39999962
-1.24E-03,0,8.00E-01,2.00E-01,2.99E-04,30.39999962
-1.24E-03,0,8.00E-01,2.00E-01,3.00E-04,29.60000038
-1.24E-03,0,8.00E-01,2.00E-01,3.01E-04,29.60000038
-1.24E-03,0,8.00E-01,4.00E-01,3.02E-04,30.39999962
-1.24E-03,0,8.00E-01,2.00E-01,3.03E-04,30.39999962
-1.24E-03,0,8.00E-01,0,3.04E-04,29.60000038
-1.24E-03,0,0,2.00E-01,3.05E-04,30.39999962
-1.24E-03,2.00E-01,8.00E-01,2.00E-01,3.06E-04,30.39999962
-1.23E-03,2.00E-01,8.00E-01,2.00E-01,3.07E-04,30.39999962
-1.23E-03,2.00E-01,0,2.00E-01,3.08E-04,29.60000038
-1.23E-03,2.00E-01,8.00E-01,2.00E-01,3.09E-04,30.39999962
-1.23E-03,2.00E-01,8.00E-01,2.00E-01,3.10E-04,29.60000038
-1.23E-03,2.00E-01,8.00E-01,4.00E-01,3.11E-04,29.60000038
-1.23E-03,0,0,4.00E-01,3.12E-04,30.39999962
-1.23E-03,0,8.00E-01,4.00E-01,3.13E-04,30.39999962
-1.23E-03,0,8.00E-01,4.00E-01,3.14E-04,30.39999962
-1.23E-03,0,0,4.00E-01,3.15E-04,29.60000038
-1.23E-03,-2.00E-01,0,2.00E-01,3.16E-04,30.39999962
-1.22E-03,0,8.00E-01,4.00E-01,3.17E-04,29.60000038
